,0
7661,0.01
7662,0.42
7663,0.11
7664,0.39
7665,0.25
7666,0.35
7667,0.48
7668,0.4
7669,0.06
7670,0.29
7671,0.11
7672,0.05
7673,0.17
7674,0.21
7675,0.11
7676,0.13
7677,0.49
7678,0.05
7679,0.14
7680,0.11
7681,0.04
7682,0.38
7683,0.11
7684,0.03
7685,0.2
7686,0.63
7687,0.04
7688,0.44
7689,0.18
7690,0.05
7691,0.39
7692,0.36
7693,0.31
7694,0.51
7695,0.19
7696,0.24
7697,0.05
7698,0.18
7699,0.44
7700,0.51
7701,0.35
7702,0.09
7703,0.78
7704,0.43
7705,0.02
7706,0.69
7707,0.3
7708,0.04
7709,0.12
7710,0.39
7711,0.44
7712,0.01
7713,0.11
7714,0.41
7715,0.44
7716,0.48
7717,0.12
7718,0.39
7719,0.39
7720,0.26
7721,0.06
7722,0.67
7723,0.36
7724,0.09
7725,0.27
7726,0.1
7727,0.11
7728,0.22
7729,0.13
7730,0.51
7731,0.1
7732,0.04
7733,0.37
7734,0.31
7735,0.15
7736,0.0
7737,0.16
7738,0.16
7739,0.05
7740,0.75
7741,0.33
7742,0.18
7743,0.02
7744,0.35
7745,0.17
7746,0.24
7747,0.21
7748,0.82
7749,0.13
7750,0.04
7751,0.08
7752,0.2
7753,0.22
7754,0.12
7755,0.04
7756,0.22
7757,0.15
7758,0.31
7759,0.38
7760,0.13
7761,0.3
7762,0.77
7763,0.01
7764,0.62
7765,0.18
7766,0.14
7767,0.46
7768,0.27
7769,0.44
7770,0.22
7771,0.94
7772,0.23
7773,0.18
7774,0.16
7775,0.52
7776,0.23
7777,0.25
7778,0.03
7779,0.0
7780,0.41
7781,0.17
7782,0.26
7783,0.2
7784,0.11
7785,0.06
7786,0.84
7787,0.61
7788,0.43
7789,0.15
7790,0.44
7791,0.21
7792,0.31
7793,0.23
7794,0.37
7795,0.34
7796,0.19
7797,0.48
7798,0.04
7799,0.28
7800,0.04
7801,0.1
7802,0.41
7803,0.03
7804,0.07
7805,0.11
7806,0.07
7807,0.13
7808,0.17
7809,0.17
7810,0.03
7811,0.4
7812,0.1
7813,0.08
7814,0.34
7815,0.47
7816,0.8
7817,0.09
7818,0.05
7819,0.31
7820,0.09
7821,0.23
7822,0.28
7823,0.77
7824,0.16
7825,0.18
7826,0.15
7827,0.26
7828,0.12
7829,0.47
7830,0.27
7831,0.34
7832,0.06
7833,0.49
7834,0.3
7835,0.18
7836,0.35
7837,0.14
7838,0.1
7839,0.63
7840,0.21
7841,0.5
7842,0.11
7843,0.4
7844,0.04
7845,0.23
7846,0.16
7847,0.16
7848,0.59
7849,0.02
7850,0.02
7851,0.41
7852,0.7
7853,0.23
7854,0.36
7855,0.08
7856,0.39
7857,0.05
7858,0.51
7859,0.15
7860,0.49
7861,0.18
7862,0.29
7863,0.06
7864,0.17
7865,0.57
7866,0.3
7867,0.46
7868,0.05
7869,0.45
7870,0.05
7871,0.02
7872,0.05
7873,0.17
7874,0.56
7875,0.09
7876,0.16
7877,0.07
7878,0.02
7879,0.44
7880,0.14
7881,0.24
7882,0.28
7883,0.41
7884,0.18
7885,0.04
7886,0.05
7887,0.21
7888,0.7
7889,0.12
7890,0.04
7891,0.51
7892,0.25
7893,0.53
7894,0.1
7895,0.38
7896,0.01
7897,0.16
7898,0.66
7899,0.05
7900,0.26
7901,0.11
7902,0.05
7903,0.06
7904,0.07
7905,0.21
7906,0.14
7907,0.14
7908,0.13
7909,0.11
7910,0.02
7911,0.04
7912,0.2
7913,0.16
7914,0.32
7915,0.47
7916,0.43
7917,0.16
7918,0.41
7919,0.16
7920,0.71
7921,0.02
7922,0.23
7923,0.32
7924,0.29
7925,0.42
7926,0.08
7927,0.14
7928,0.15
7929,0.03
7930,0.22
7931,0.2
7932,0.82
7933,0.12
7934,0.01
7935,0.19
7936,0.13
7937,0.23
7938,0.1
7939,0.18
7940,0.34
7941,0.43
7942,0.43
7943,0.03
7944,0.09
7945,0.4
7946,0.38
7947,0.17
7948,0.31
7949,0.0
7950,0.18
7951,0.06
7952,0.14
7953,0.08
7954,0.18
7955,0.07
7956,0.05
7957,0.59
7958,0.11
7959,0.13
7960,0.1
7961,0.45
7962,0.86
7963,0.39
7964,0.29
7965,0.56
7966,0.32
7967,0.11
7968,0.06
7969,0.32
7970,0.31
7971,0.06
7972,0.15
7973,0.18
7974,0.03
7975,0.3
7976,0.14
7977,0.24
7978,0.0
7979,0.05
7980,0.12
7981,0.23
7982,0.5
7983,0.18
7984,0.71
7985,0.25
7986,0.05
7987,0.3
7988,0.16
7989,0.2
7990,0.08
7991,0.04
7992,0.38
7993,0.31
7994,0.39
7995,0.06
7996,0.06
7997,0.06
7998,0.26
7999,0.11
8000,0.01
8001,0.71
8002,0.56
8003,0.01
8004,0.14
8005,0.04
8006,0.04
8007,0.21
8008,0.1
8009,0.27
8010,0.1
8011,0.11
8012,0.29
8013,0.09
8014,0.15
8015,0.08
8016,0.02
8017,0.21
8018,0.34
8019,0.02
8020,0.1
8021,0.07
8022,0.16
8023,0.75
8024,0.36
8025,0.13
8026,0.17
8027,0.18
8028,0.18
8029,0.87
8030,0.14
8031,0.02
8032,0.04
8033,0.06
8034,0.43
8035,0.5
8036,0.17
8037,0.28
8038,0.44
8039,0.22
8040,0.43
8041,0.71
8042,0.33
8043,0.12
8044,0.35
8045,0.22
8046,0.57
8047,0.11
8048,0.27
8049,0.06
8050,0.51
8051,0.07
8052,0.1
8053,0.55
8054,0.14
8055,0.45
8056,0.2
8057,0.11
8058,0.55
8059,0.14
8060,0.32
8061,0.14
8062,0.07
8063,0.06
8064,0.48
8065,0.37
8066,0.05
8067,0.38
8068,0.25
8069,0.0
8070,0.52
8071,0.52
8072,0.06
8073,0.32
8074,0.34
8075,0.25
8076,0.3
8077,0.02
8078,0.16
8079,0.14
8080,0.82
8081,0.28
8082,0.68
8083,0.18
8084,0.59
8085,0.24
8086,0.5
8087,0.49
8088,0.57
8089,0.32
8090,0.46
8091,0.34
8092,0.58
8093,0.44
8094,0.2
8095,0.02
8096,0.35
8097,0.13
8098,0.29
8099,0.21
8100,0.26
8101,0.07
8102,0.7
8103,0.23
8104,0.32
8105,0.47
8106,0.34
8107,0.35
8108,0.35
8109,0.18
8110,0.52
8111,0.68
8112,0.17
8113,0.51
8114,0.57
8115,0.07
8116,0.5
8117,0.43
8118,0.24
8119,0.18
8120,0.17
8121,0.18
8122,0.57
8123,0.1
8124,0.08
8125,0.16
8126,0.61
8127,0.15
8128,0.08
8129,0.03
8130,0.05
8131,0.01
8132,0.22
8133,0.32
8134,0.47
8135,0.18
8136,0.05
8137,0.74
8138,0.43
8139,0.42
8140,0.11
8141,0.17
8142,0.02
8143,0.07
8144,0.65
8145,0.27
8146,0.12
8147,0.01
8148,0.11
8149,0.1
8150,0.53
8151,0.24
8152,0.42
8153,0.23
8154,0.45
8155,0.2
8156,0.22
8157,0.06
8158,0.34
8159,0.09
8160,0.08
8161,0.68
8162,0.3
8163,0.34
8164,0.21
8165,0.5
8166,0.13
8167,0.2
8168,0.25
8169,0.1
8170,0.11
8171,0.38
8172,0.1
8173,0.33
8174,0.22
8175,0.36
8176,0.11
8177,0.03
8178,0.57
8179,0.49
8180,0.21
8181,0.15
8182,0.45
8183,0.06
8184,0.09
8185,0.38
8186,0.02
8187,0.15
8188,0.22
8189,0.59
8190,0.25
8191,0.15
8192,0.21
8193,0.71
8194,0.17
8195,0.51
8196,0.07
8197,0.34
8198,0.07
8199,0.09
8200,0.15
8201,0.45
8202,0.07
8203,0.15
8204,0.19
8205,0.56
8206,0.35
8207,0.11
8208,0.39
8209,0.28
8210,0.34
8211,0.35
8212,0.36
8213,0.34
8214,0.16
8215,0.54
8216,0.26
8217,0.7
8218,0.24
8219,0.28
8220,0.04
8221,0.44
8222,0.23
8223,0.24
8224,0.07
8225,0.11
8226,0.29
8227,0.23
8228,0.04
8229,0.56
8230,0.18
8231,0.32
8232,0.22
8233,0.02
8234,0.13
8235,0.26
8236,0.19
8237,0.51
8238,0.31
8239,0.05
8240,0.05
8241,0.13
8242,0.52
8243,0.34
8244,0.12
8245,0.02
8246,0.48
8247,0.58
8248,0.24
8249,0.32
8250,0.34
8251,0.11
8252,0.04
8253,0.34
8254,0.04
8255,0.23
8256,0.05
8257,0.19
8258,0.04
8259,0.38
8260,0.26
8261,0.7
8262,0.04
8263,0.55
8264,0.2
8265,0.32
8266,0.14
8267,0.34
8268,0.09
8269,0.23
8270,0.1
8271,0.6
8272,0.68
8273,0.42
8274,0.05
8275,0.49
8276,0.07
8277,0.05
8278,0.21
8279,0.1
8280,0.07
8281,0.61
8282,0.3
8283,0.09
8284,0.04
8285,0.32
8286,0.5
8287,0.53
8288,0.4
8289,0.34
8290,0.18
8291,0.54
8292,0.43
8293,0.26
8294,0.14
8295,0.76
8296,0.24
8297,0.08
8298,0.12
8299,0.47
8300,0.57
8301,0.2
8302,0.21
8303,0.46
8304,0.03
8305,0.1
8306,0.08
8307,0.16
8308,0.54
8309,0.24
8310,0.45
8311,0.23
8312,0.68
8313,0.11
8314,0.1
8315,0.0
8316,0.14
8317,0.29
8318,0.25
8319,0.35
8320,0.1
8321,0.0
8322,0.13
8323,0.32
8324,0.16
8325,0.42
8326,0.4
8327,0.07
8328,0.24
8329,0.1
8330,0.17
8331,0.01
8332,0.28
8333,0.04
8334,0.39
8335,0.11
8336,0.2
8337,0.37
8338,0.32
8339,0.02
8340,0.18
8341,0.15
8342,0.53
8343,0.29
8344,0.07
8345,0.3
8346,0.15
8347,0.08
8348,0.28
8349,0.56
8350,0.06
8351,0.07
8352,0.12
8353,0.19
8354,0.06
8355,0.58
8356,0.08
8357,0.15
8358,0.13
8359,0.1
8360,0.03
8361,0.24
8362,0.3
8363,0.26
8364,0.16
8365,0.11
8366,0.17
8367,0.64
8368,0.07
8369,0.33
8370,0.76
8371,0.51
8372,0.26
8373,0.06
8374,0.13
8375,0.4
8376,0.04
8377,0.08
8378,0.78
8379,0.54
8380,0.37
8381,0.02
8382,0.77
8383,0.47
8384,0.52
8385,0.09
8386,0.11
8387,0.11
8388,0.32
8389,0.12
8390,0.05
8391,0.45
8392,0.04
8393,0.04
8394,0.21
8395,0.2
8396,0.06
8397,0.11
8398,0.06
8399,0.11
8400,0.13
8401,0.07
8402,0.5
8403,0.1
8404,0.16
8405,0.64
8406,0.48
8407,0.48
8408,0.03
8409,0.09
8410,0.19
8411,0.03
8412,0.13
8413,0.5
8414,0.11
8415,0.13
8416,0.05
8417,0.11
8418,0.49
8419,0.11
8420,0.26
8421,0.18
8422,0.17
8423,0.45
8424,0.07
8425,0.34
8426,0.03
8427,0.08
8428,0.32
8429,0.28
8430,0.15
8431,0.06
8432,0.31
8433,0.51
8434,0.45
8435,0.38
8436,0.52
8437,0.25
8438,0.05
8439,0.09
8440,0.23
8441,0.21
8442,0.36
8443,0.09
8444,0.01
8445,0.03
8446,0.67
8447,0.3
8448,0.28
8449,0.02
8450,0.01
8451,0.64
8452,0.71
8453,0.27
8454,0.06
8455,0.1
8456,0.11
8457,0.24
8458,0.35
8459,0.13
8460,0.1
8461,0.39
8462,0.07
8463,0.06
8464,0.62
8465,0.18
8466,0.61
8467,0.14
8468,0.29
8469,0.07
8470,0.29
8471,0.54
8472,0.22
8473,0.2
8474,0.59
8475,0.33
8476,0.5
8477,0.53
8478,0.08
8479,0.22
8480,0.28
8481,0.07
8482,0.54
8483,0.14
8484,0.13
8485,0.24
8486,0.38
8487,0.16
8488,0.09
8489,0.31
8490,0.16
8491,0.38
8492,0.14
8493,0.18
8494,0.45
8495,0.12
8496,0.48
8497,0.09
8498,0.06
8499,0.14
8500,0.47
8501,0.02
8502,0.07
8503,0.04
8504,0.12
8505,0.28
8506,0.11
8507,0.16
8508,0.21
8509,0.42
8510,0.37
8511,0.1
8512,0.18
8513,0.84
8514,0.13
8515,0.25
8516,0.28
8517,0.03
8518,0.18
8519,0.24
8520,0.2
8521,0.24
8522,0.66
8523,0.08
8524,0.05
8525,0.52
8526,0.14
8527,0.03
8528,0.05
8529,0.02
8530,0.57
8531,0.48
8532,0.05
8533,0.08
8534,0.18
8535,0.05
8536,0.11
8537,0.12
8538,0.1
8539,0.12
8540,0.01
8541,0.5
8542,0.07
8543,0.24
8544,0.02
8545,0.11
8546,0.49
8547,0.7
8548,0.1
8549,0.04
8550,0.22
8551,0.13
8552,0.04
8553,0.06
8554,0.39
8555,0.33
8556,0.68
8557,0.07
8558,0.02
8559,0.34
8560,0.17
8561,0.2
8562,0.35
8563,0.12
8564,0.17
8565,0.71
8566,0.06
8567,0.19
8568,0.6
8569,0.3
8570,0.27
8571,0.05
8572,0.19
8573,0.16
8574,0.23
8575,0.06
8576,0.2
8577,0.06
8578,0.32
8579,0.51
8580,0.49
8581,0.27
8582,0.31
8583,0.04
8584,0.02
8585,0.31
8586,0.35
8587,0.73
8588,0.15
8589,0.38
8590,0.19
8591,0.14
8592,0.27
8593,0.3
8594,0.14
8595,0.54
8596,0.23
8597,0.08
8598,0.01
8599,0.07
8600,0.11
8601,0.21
8602,0.07
8603,0.18
8604,0.04
8605,0.27
8606,0.44
8607,0.03
8608,0.1
8609,0.35
8610,0.15
8611,0.24
8612,0.04
8613,0.33
8614,0.18
8615,0.44
8616,0.64
8617,0.31
8618,0.58
8619,0.05
8620,0.14
8621,0.51
8622,0.18
8623,0.2
8624,0.06
8625,0.4
8626,0.18
8627,0.07
8628,0.22
8629,0.07
8630,0.0
8631,0.1
8632,0.08
8633,0.12
8634,0.14
8635,0.18
8636,0.12
8637,0.06
8638,0.02
8639,0.15
8640,0.1
8641,0.1
8642,0.24
8643,0.05
8644,0.03
8645,0.11
8646,0.11
8647,0.11
8648,0.13
8649,0.28
8650,0.24
8651,0.24
8652,0.53
8653,0.28
8654,0.34
8655,0.21
8656,0.23
8657,0.15
8658,0.61
8659,0.09
8660,0.1
8661,0.19
8662,0.44
8663,0.71
8664,0.3
8665,0.05
8666,0.37
8667,0.23
8668,0.53
8669,0.29
8670,0.59
8671,0.25
8672,0.63
8673,0.07
8674,0.18
8675,0.18
8676,0.57
8677,0.63
8678,0.63
8679,0.59
8680,0.03
8681,0.75
8682,0.42
8683,0.1
8684,0.8
8685,0.14
8686,0.6
8687,0.15
8688,0.17
8689,0.06
8690,0.19
8691,0.11
8692,0.34
8693,0.27
8694,0.49
8695,0.36
8696,0.14
8697,0.1
8698,0.1
8699,0.61
8700,0.19
8701,0.06
8702,0.4
8703,0.06
8704,0.14
8705,0.12
8706,0.13
8707,0.21
8708,0.15
8709,0.16
8710,0.19
8711,0.11
8712,0.11
8713,0.27
8714,0.21
8715,0.33
8716,0.51
8717,0.34
8718,0.42
8719,0.14
8720,0.58
8721,0.68
8722,0.19
8723,0.06
8724,0.1
8725,0.46
8726,0.3
8727,0.13
8728,0.05
8729,0.48
8730,0.04
8731,0.11
8732,0.51
8733,0.5
8734,0.43
8735,0.2
8736,0.13
8737,0.18
8738,0.44
8739,0.44
8740,0.09
8741,0.15
8742,0.01
8743,0.62
8744,0.31
8745,0.16
8746,0.47
8747,0.19
8748,0.11
8749,0.04
8750,0.56
8751,0.17
8752,0.7
8753,0.36
8754,0.1
8755,0.39
8756,0.65
8757,0.51
8758,0.33
8759,0.24
8760,0.63
8761,0.59
8762,0.35
8763,0.03
8764,0.19
8765,0.2
8766,0.05
8767,0.4
8768,0.11
8769,0.58
8770,0.07
8771,0.68
8772,0.11
8773,0.22
8774,0.23
8775,0.07
8776,0.22
8777,0.28
8778,0.04
8779,0.06
8780,0.16
8781,0.12
8782,0.34
8783,0.02
8784,0.06
8785,0.34
8786,0.25
8787,0.13
8788,0.17
8789,0.05
8790,0.53
8791,0.26
8792,0.14
8793,0.02
8794,0.21
8795,0.26
8796,0.21
8797,0.51
8798,0.43
8799,0.31
8800,0.05
8801,0.04
8802,0.46
8803,0.18
8804,0.91
8805,0.24
8806,0.32
8807,0.47
8808,0.52
8809,0.08
8810,0.39
8811,0.07
8812,0.62
8813,0.09
8814,0.02
8815,0.37
8816,0.29
8817,0.11
8818,0.04
8819,0.4
8820,0.25
8821,0.47
8822,0.01
8823,0.53
8824,0.19
8825,0.25
8826,0.23
8827,0.03
8828,0.13
8829,0.21
8830,0.27
8831,0.09
8832,0.25
8833,0.11
8834,0.31
8835,0.16
8836,0.1
8837,0.17
8838,0.01
8839,0.24
8840,0.13
8841,0.16
8842,0.09
8843,0.31
8844,0.03
8845,0.45
8846,0.09
8847,0.17
8848,0.05
8849,0.55
8850,0.21
8851,0.04
8852,0.24
8853,0.09
8854,0.4
8855,0.08
8856,0.45
8857,0.22
8858,0.57
8859,0.12
8860,0.22
8861,0.16
8862,0.07
8863,0.4
8864,0.17
8865,0.11
8866,0.12
8867,0.62
8868,0.27
8869,0.24
8870,0.02
8871,0.67
8872,0.62
8873,0.02
8874,0.11
8875,0.05
8876,0.36
8877,0.37
8878,0.17
8879,0.05
8880,0.88
8881,0.13
8882,0.35
8883,0.4
8884,0.38
8885,0.12
8886,0.22
8887,0.28
8888,0.39
8889,0.33
8890,0.01
8891,0.15
8892,0.08
8893,0.19
8894,0.34
8895,0.39
8896,0.18
8897,0.59
8898,0.34
8899,0.21
8900,0.44
8901,0.26
8902,0.11
8903,0.29
8904,0.08
8905,0.38
8906,0.37
8907,0.2
8908,0.05
8909,0.06
8910,0.12
8911,0.29
8912,0.11
8913,0.01
8914,0.45
8915,0.18
8916,0.03
8917,0.26
8918,0.17
8919,0.24
8920,0.12
8921,0.15
8922,0.32
8923,0.27
8924,0.36
8925,0.23
8926,0.44
8927,0.03
8928,0.19
8929,0.67
8930,0.37
8931,0.1
8932,0.14
8933,0.04
8934,0.27
8935,0.21
8936,0.22
8937,0.45
8938,0.29
8939,0.22
8940,0.05
8941,0.04
8942,0.06
8943,0.25
8944,0.31
8945,0.28
8946,0.23
8947,0.15
8948,0.01
8949,0.01
8950,0.1
8951,0.2
8952,0.16
8953,0.04
8954,0.23
8955,0.0
8956,0.22
8957,0.14
8958,0.31
8959,0.21
8960,0.09
8961,0.04
8962,0.04
8963,0.4
8964,0.18
8965,0.38
8966,0.13
8967,0.07
8968,0.03
8969,0.27
8970,0.24
8971,0.04
8972,0.21
8973,0.1
8974,0.27
8975,0.52
8976,0.21
8977,0.72
8978,0.17
8979,0.59
8980,0.34
8981,0.36
8982,0.27
8983,0.38
8984,0.11
8985,0.08
8986,0.04
8987,0.57
8988,0.12
8989,0.19
8990,0.36
8991,0.16
8992,0.06
8993,0.13
8994,0.23
8995,0.07
8996,0.09
8997,0.32
8998,0.31
8999,0.12
9000,0.35
9001,0.34
9002,0.27
9003,0.07
9004,0.03
9005,0.08
9006,0.1
9007,0.71
9008,0.08
9009,0.02
9010,0.04
9011,0.56
9012,0.19
9013,0.43
9014,0.08
9015,0.28
9016,0.31
9017,0.18
9018,0.21
9019,0.07
9020,0.44
9021,0.26
9022,0.31
9023,0.42
9024,0.51
9025,0.14
9026,0.45
9027,0.1
9028,0.19
9029,0.1
9030,0.14
9031,0.1
9032,0.16
9033,0.12
9034,0.06
9035,0.04
9036,0.27
9037,0.32
9038,0.41
9039,0.15
9040,0.1
9041,0.1
9042,0.27
9043,0.61
9044,0.5
9045,0.5
9046,0.46
9047,0.02
9048,0.08
9049,0.24
9050,0.26
9051,0.34
9052,0.16
9053,0.91
9054,0.9
9055,0.17
9056,0.35
9057,0.1
9058,0.09
9059,0.09
9060,0.36
9061,0.05
9062,0.27
9063,0.14
9064,0.3
9065,0.52
9066,0.24
9067,0.17
9068,0.3
9069,0.56
9070,0.06
9071,0.56
9072,0.37
9073,0.1
9074,0.1
9075,0.21
9076,0.27
9077,0.61
9078,0.22
9079,0.18
9080,0.17
9081,0.01
9082,0.22
9083,0.51
9084,0.02
9085,0.07
9086,0.03
9087,0.5
9088,0.03
9089,0.33
9090,0.27
9091,0.15
9092,0.42
9093,0.77
9094,0.63
9095,0.15
9096,0.09
9097,0.16
9098,0.26
9099,0.04
9100,0.03
9101,0.31
9102,0.22
9103,0.06
9104,0.23
9105,0.15
9106,0.75
9107,0.01
9108,0.16
9109,0.36
9110,0.03
9111,0.13
9112,0.38
9113,0.21
9114,0.19
9115,0.39
9116,0.43
9117,0.19
9118,0.08
9119,0.21
9120,0.0
9121,0.19
9122,0.37
9123,0.0
9124,0.38
9125,0.11
9126,0.12
9127,0.13
9128,0.17
9129,0.05
9130,0.78
9131,0.5
9132,0.27
9133,0.21
9134,0.02
9135,0.77
9136,0.11
9137,0.04
9138,0.23
9139,0.11
9140,0.29
9141,0.32
9142,0.41
9143,0.25
9144,0.19
9145,0.5
9146,0.09
9147,0.33
9148,0.44
9149,0.04
9150,0.55
9151,0.5
9152,0.24
9153,0.41
9154,0.27
9155,0.07
9156,0.2
9157,0.14
9158,0.2
9159,0.04
9160,0.54
9161,0.57
9162,0.42
9163,0.49
9164,0.53
9165,0.04
9166,0.24
9167,0.56
9168,0.16
9169,0.06
9170,0.26
9171,0.6
9172,0.09
9173,0.1
9174,0.13
9175,0.72
9176,0.13
9177,0.35
9178,0.49
9179,0.11
9180,0.44
9181,0.34
9182,0.16
9183,0.1
9184,0.21
9185,0.56
9186,0.33
9187,0.15
9188,0.17
9189,0.11
9190,0.29
9191,0.42
9192,0.16
9193,0.63
9194,0.41
9195,0.53
9196,0.19
9197,0.11
9198,0.51
9199,0.09
9200,0.29
9201,0.11
9202,0.18
9203,0.06
9204,0.1
9205,0.27
9206,0.44
9207,0.02
9208,0.13
9209,0.06
9210,0.05
9211,0.12
9212,0.02
9213,0.6
9214,0.27
9215,0.03
9216,0.41
9217,0.4
9218,0.29
9219,0.21
9220,0.11
9221,0.29
9222,0.36
9223,0.38
9224,0.43
9225,0.45
9226,0.05
9227,0.38
9228,0.48
9229,0.2
9230,0.45
9231,0.16
9232,0.04
9233,0.16
9234,0.15
9235,0.27
9236,0.11
9237,0.12
9238,0.21
9239,0.04
9240,0.33
9241,0.06
9242,0.19
9243,0.3
9244,0.24
9245,0.21
9246,0.19
9247,0.13
9248,0.33
9249,0.01
9250,0.11
9251,0.11
9252,0.57
9253,0.18
9254,0.37
9255,0.31
9256,0.35
9257,0.11
9258,0.32
9259,0.4
9260,0.15
9261,0.09
9262,0.11
9263,0.61
9264,0.1
9265,0.63
9266,0.54
9267,0.14
9268,0.69
9269,0.23
9270,0.3
9271,0.06
9272,0.11
9273,0.2
9274,0.34
9275,0.41
9276,0.13
9277,0.29
9278,0.19
9279,0.27
9280,0.41
9281,0.33
9282,0.06
9283,0.16
9284,0.42
9285,0.42
9286,0.19
9287,0.17
9288,0.15
9289,0.19
9290,0.06
9291,0.14
9292,0.04
9293,0.38
9294,0.27
9295,0.26
9296,0.44
9297,0.29
9298,0.45
9299,0.09
9300,0.33
9301,0.03
9302,0.55
9303,0.47
9304,0.5
9305,0.44
9306,0.02
9307,0.27
9308,0.1
9309,0.53
9310,0.34
9311,0.62
9312,0.12
9313,0.26
9314,0.02
9315,0.05
9316,0.02
9317,0.18
9318,0.05
9319,0.11
9320,0.09
9321,0.25
9322,0.44
9323,0.16
9324,0.07
9325,0.21
9326,0.22
9327,0.1
9328,0.21
9329,0.21
9330,0.27
9331,0.25
9332,0.19
9333,0.05
9334,0.35
9335,0.1
9336,0.27
9337,0.44
9338,0.04
9339,0.13
9340,0.37
9341,0.17
9342,0.09
9343,0.12
9344,0.5
9345,0.22
9346,0.4
9347,0.71
9348,0.25
9349,0.22
9350,0.12
9351,0.18
9352,0.29
9353,0.51
9354,0.22
9355,0.3
9356,0.06
9357,0.39
9358,0.45
9359,0.12
9360,0.48
9361,0.21
9362,0.05
9363,0.11
9364,0.82
9365,0.18
9366,0.34
9367,0.23
9368,0.03
9369,0.06
9370,0.61
9371,0.26
9372,0.18
9373,0.65
9374,0.35
9375,0.17
9376,0.6
9377,0.44
9378,0.28
9379,0.38
9380,0.2
9381,0.44
9382,0.29
9383,0.28
9384,0.65
9385,0.18
9386,0.44
9387,0.21
9388,0.03
9389,0.22
9390,0.37
9391,0.68
9392,0.19
9393,0.13
9394,0.38
9395,0.09
9396,0.23
9397,0.07
9398,0.41
9399,0.16
9400,0.23
9401,0.26
9402,0.45
9403,0.23
9404,0.41
9405,0.06
9406,0.09
9407,0.17
9408,0.25
9409,0.14
9410,0.19
9411,0.11
9412,0.38
9413,0.47
9414,0.25
9415,0.07
9416,0.72
9417,0.32
9418,0.71
9419,0.13
9420,0.29
9421,0.25
9422,0.26
9423,0.02
9424,0.09
9425,0.39
9426,0.16
9427,0.1
9428,0.12
9429,0.03
9430,0.19
9431,0.53
9432,0.66
9433,0.43
9434,0.24
9435,0.54
9436,0.12
9437,0.44
9438,0.45
9439,0.21
9440,0.1
9441,0.03
9442,0.47
9443,0.14
9444,0.15
9445,0.42
9446,0.53
9447,0.17
9448,0.41
9449,0.25
9450,0.62
9451,0.67
9452,0.04
9453,0.12
9454,0.05
9455,0.13
9456,0.43
9457,0.33
9458,0.14
9459,0.46
9460,0.19
9461,0.48
9462,0.35
9463,0.2
9464,0.08
9465,0.03
9466,0.15
9467,0.14
9468,0.25
9469,0.06
9470,0.02
9471,0.47
9472,0.52
9473,0.1
9474,0.14
9475,0.07
9476,0.35
9477,0.28
9478,0.42
9479,0.39
9480,0.09
9481,0.24
9482,0.08
9483,0.23
9484,0.47
9485,0.26
9486,0.52
9487,0.39
9488,0.08
9489,0.12
9490,0.12
9491,0.02
9492,0.11
9493,0.31
9494,0.01
9495,0.42
9496,0.5
9497,0.17
9498,0.16
9499,0.11
9500,0.07
9501,0.72
9502,0.03
9503,0.13
9504,0.51
9505,0.03
9506,0.58
9507,0.19
9508,0.57
9509,0.13
9510,0.12
9511,0.69
9512,0.06
9513,0.55
9514,0.42
9515,0.62
9516,0.12
9517,0.13
9518,0.06
9519,0.19
9520,0.06
9521,0.17
9522,0.34
9523,0.32
9524,0.38
9525,0.16
9526,0.36
9527,0.02
9528,0.28
9529,0.1
9530,0.39
9531,0.2
9532,0.12
9533,0.21
9534,0.23
9535,0.05
9536,0.42
9537,0.55
9538,0.34
9539,0.37
9540,0.04
9541,0.16
9542,0.6
9543,0.3
9544,0.03
9545,0.19
9546,0.42
9547,0.0
9548,0.29
9549,0.33
9550,0.26
9551,0.29
9552,0.25
9553,0.4
9554,0.21
9555,0.35
9556,0.07
9557,0.09
9558,0.14
9559,0.0
9560,0.47
9561,0.37
9562,0.23
9563,0.2
9564,0.39
9565,0.57
9566,0.17
9567,0.64
9568,0.06
9569,0.09
9570,0.1
9571,0.1
9572,0.08
9573,0.1
9574,0.27
9575,0.34
9576,0.05
9577,0.21
9578,0.23
9579,0.16
9580,0.08
9581,0.05
9582,0.15
9583,0.08
9584,0.49
9585,0.11
9586,0.1
9587,0.46
9588,0.28
9589,0.03
9590,0.15
9591,0.14
9592,0.04
9593,0.12
9594,0.61
9595,0.08
9596,0.1
9597,0.23
9598,0.66
9599,0.44
9600,0.48
9601,0.44
9602,0.31
9603,0.1
9604,0.5
9605,0.41
9606,0.24
9607,0.02
9608,0.12
9609,0.06
9610,0.24
9611,0.31
9612,0.03
9613,0.26
9614,0.37
9615,0.53
9616,0.23
9617,0.07
9618,0.13
9619,0.28
9620,0.15
9621,0.33
9622,0.48
9623,0.26
9624,0.49
9625,0.18
9626,0.21
9627,0.02
9628,0.11
9629,0.13
9630,0.05
9631,0.59
9632,0.26
9633,0.7
9634,0.35
9635,0.38
9636,0.22
9637,0.35
9638,0.08
9639,0.07
9640,0.3
9641,0.71
9642,0.46
9643,0.07
9644,0.62
9645,0.48
9646,0.32
9647,0.25
9648,0.49
9649,0.4
9650,0.04
9651,0.89
9652,0.48
9653,0.12
9654,0.06
9655,0.05
9656,0.04
9657,0.07
9658,0.07
9659,0.1
